date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal,win,team_prob,opp_prob,row_id,logit_prob,set,market_prob,EV,edge,profit,ev_bucket
2022-02-09,2022,Sacramento,vs,Minnesota,132,119,270.0,-330.0,236.5,7.0,115.0,1,0.2702702702702703,0.7674418604651163,34955,0.2641398196992372,test,0.2702702702702703,-0.022682667112822186,-0.006130450571033064,2.7,8
2022-02-09,2022,Toronto,@,Oklahoma City,117,98,-550.0,425.0,205.0,-10.5,101.5,1,0.8461538461538461,0.1904761904761904,34956,0.8172376888610893,test,0.8461538461538461,-0.0341736404368945,-0.028916157292756872,0.18181818181818182,7
2022-02-09,2022,LA Lakers,@,Portland,105,107,-460.0,380.0,221.5,-9.0,107.5,0,0.8214285714285714,0.2083333333333333,34957,0.7920083938941489,test,0.8214285714285714,-0.03581586830277525,-0.029420177534422498,-1.0,6
2022-02-09,2022,Minnesota,@,Sacramento,119,132,-330.0,270.0,236.5,-7.0,115.0,0,0.7674418604651163,0.2702702702702703,34958,0.7369783491464043,test,0.7674418604651163,-0.03969487838498839,-0.030463511318712055,-1.0,2
2022-02-09,2022,Cleveland,vs,San Antonio,105,92,-220.0,190.0,217.5,-5.5,104.0,1,0.6875,0.3448275862068966,34959,0.6614483738898328,test,0.6875,-0.03789327434206141,-0.026051626110167203,0.45454545454545453,3
2022-02-09,2022,Oklahoma City,vs,Toronto,98,117,425.0,-550.0,205.0,10.5,101.5,0,0.1904761904761904,0.8461538461538461,34960,0.1892141457388391,test,0.19047619047619047,-0.006625734871094746,-0.0012620447373513644,-1.0,9
2022-02-09,2022,Golden State,@,Utah,85,111,100.0,-120.0,226.0,1.0,109.0,0,0.5,0.5454545454545454,34961,0.4745912113598861,test,0.5,-0.0508175772802279,-0.025408788640113922,-1.0,0
2022-02-10,2022,Washington,vs,Brooklyn,113,112,-115.0,-105.0,218.5,-1.0,106.5,1,0.5348837209302325,0.5121951219512195,34962,0.5043197611605813,test,0.5348837209302325,-0.057141316091087135,-0.030563959769651206,0.8695652173913043,0
2022-02-10,2022,LA Clippers,@,Dallas,105,112,220.0,-260.0,215.0,6.5,111.0,0,0.3125,0.7222222222222222,34963,0.3026143198189498,test,0.3125,-0.03163417657936052,-0.009885680181050183,-1.0,7
2022-02-10,2022,Memphis,@,Detroit,132,107,-750.0,525.0,225.0,-12.0,114.5,1,0.8823529411764706,0.16,34964,0.8533622709133576,test,0.8823529411764706,-0.0328560929648614,-0.028990670263112972,0.13333333333333333,7
2022-02-10,2022,New York,@,Golden State,116,114,380.0,-460.0,216.5,9.0,105.5,1,0.2083333333333333,0.8214285714285714,34965,0.2080434379681038,test,0.20833333333333334,-0.001391497753101878,-0.0002898953652295533,3.8,9
2022-02-10,2022,Toronto,@,Houston,139,120,-320.0,265.0,224.0,-7.0,109.5,1,0.7619047619047619,0.273972602739726,34966,0.732223456962871,test,0.7619047619047619,-0.03895671273623175,-0.029681304941890807,0.3125,2
2022-02-10,2022,Dallas,vs,LA Clippers,112,105,-260.0,220.0,215.0,-6.5,111.0,1,0.7222222222222222,0.3125,34967,0.6952680963937234,test,0.7222222222222222,-0.03732109730099831,-0.026954125828498765,0.38461538461538464,4
2022-02-10,2022,Detroit,vs,Memphis,107,132,525.0,-750.0,225.0,12.0,114.5,0,0.16,0.8823529411764706,34968,0.1579647424357339,test,0.16,-0.012720359776663082,-0.002035257564266091,-1.0,9
2022-02-10,2022,New Orleans,vs,Miami,97,112,155.0,-175.0,217.5,4.0,106.0,0,0.392156862745098,0.6363636363636364,34969,0.3761440006973361,test,0.39215686274509803,-0.040832798221792865,-0.016012862047761922,-1.0,2
2022-02-10,2022,Phoenix,vs,Milwaukee,131,107,-155.0,135.0,233.5,-3.0,118.0,1,0.6078431372549019,0.425531914893617,34970,0.584756350332667,test,0.6078431372549019,-0.0379814881623865,-0.02308678692223487,0.6451612903225806,3
2022-02-10,2022,Miami,@,New Orleans,112,97,-175.0,155.0,217.5,-4.0,106.0,1,0.6363636363636364,0.392156862745098,34971,0.6127482513874798,test,0.6363636363636364,-0.03710989067681747,-0.02361538497615656,0.5714285714285714,4
2022-02-10,2022,Golden State,vs,New York,114,116,-460.0,380.0,216.5,-9.0,105.5,0,0.8214285714285714,0.2083333333333333,34972,0.7920986284929281,test,0.8214285714285714,-0.035706017486870134,-0.029329942935643283,-1.0,6
2022-02-10,2022,Milwaukee,@,Phoenix,107,131,135.0,-155.0,233.5,3.0,118.0,0,0.425531914893617,0.6078431372549019,34973,0.4065572652987091,test,0.425531914893617,-0.04459042654803358,-0.01897464959490791,-1.0,1
2022-02-10,2022,Houston,vs,Toronto,120,139,265.0,-320.0,224.0,7.0,109.5,0,0.273972602739726,0.7619047619047619,34974,0.2678105784162072,test,0.273972602739726,-0.02249138878084367,-0.006162024323518811,-1.0,8
2022-02-10,2022,Brooklyn,@,Washington,112,113,-105.0,-115.0,218.5,1.0,106.5,0,0.5121951219512195,0.5348837209302325,34975,0.4802204484801328,test,0.5121951219512195,-0.062426743443550314,-0.031974673471086734,-1.0,0
2022-02-11,2022,San Antonio,@,Atlanta,136,121,320.0,-380.0,233.0,8.5,112.0,1,0.238095238095238,0.7916666666666666,34976,0.2346723232276112,test,0.23809523809523808,-0.014376242444032905,-0.003422914867626886,3.2,8
2022-02-11,2022,Denver,@,Boston,102,108,210.0,-250.0,218.5,7.0,105.5,0,0.3225806451612903,0.7142857142857143,34977,0.3097751001392155,test,0.3225806451612903,-0.039697189568431934,-0.012805545022074816,-1.0,2
2022-02-11,2022,Detroit,vs,Charlotte,119,141,205.0,-245.0,227.5,6.0,111.5,0,0.3278688524590163,0.7101449275362319,34978,0.3159213675396464,test,0.32786885245901637,-0.036439829004078605,-0.011947484919369977,-1.0,5
2022-02-11,2022,Minnesota,@,Chicago,122,134,-105.0,-115.0,240.5,0.0,116.0,0,0.5121951219512195,0.5348837209302325,34979,0.4817271823874874,test,0.5121951219512195,-0.05948502486252466,-0.030467939563732116,-1.0,0
2022-02-11,2022,Indiana,vs,Cleveland,113,120,195.0,-230.0,215.5,6.0,104.5,0,0.3389830508474576,0.696969696969697,34980,0.3258681059099466,test,0.3389830508474576,-0.03868908756565759,-0.01311494493751103,-1.0,3
2022-02-11,2022,Boston,vs,Denver,108,102,-250.0,210.0,218.5,-7.0,105.5,1,0.7142857142857143,0.3225806451612903,34981,0.6882552781459947,test,0.7142857142857143,-0.03644261059560733,-0.02603043613971956,0.4,5
2022-02-11,2022,Charlotte,@,Detroit,141,119,-245.0,205.0,227.5,-6.0,111.5,1,0.7101449275362319,0.3278688524590163,34982,0.6825071398169721,test,0.7101449275362319,-0.038918517400590324,-0.027637787719259843,0.40816326530612246,2
2022-02-11,2022,Cleveland,@,Indiana,120,113,-230.0,195.0,215.5,-6.0,104.5,1,0.696969696969697,0.3389830508474576,34983,0.6708160314753265,test,0.696969696969697,-0.037524824404966295,-0.02615366549437048,0.43478260869565216,4
2022-02-11,2022,Chicago,vs,Minnesota,134,122,-115.0,-105.0,240.5,-0.0,116.0,1,0.5348837209302325,0.5121951219512195,34984,0.5016920224032497,test,0.5348837209302325,-0.062054045072185315,-0.03319169852698278,0.8695652173913043,0
2022-02-11,2022,Philadelphia,vs,Oklahoma City,100,87,-1100.0,700.0,206.0,-13.5,100.5,1,0.9166666666666666,0.125,34985,0.8891411571064842,test,0.9166666666666666,-0.030027828611108115,-0.027525509560182404,0.09090909090909091,7
2022-02-11,2022,Utah,vs,Orlando,114,99,-800.0,550.0,223.0,-11.5,114.0,1,0.8888888888888888,0.1538461538461538,34986,0.859302395017587,test,0.8888888888888888,-0.03328480560521464,-0.029586493871301855,0.125,7
2022-02-11,2022,Oklahoma City,@,Philadelphia,87,100,700.0,-1100.0,206.0,13.5,100.5,0,0.125,0.9166666666666666,34987,0.1220668562775629,test,0.125,-0.023465149779496763,-0.0029331437224370954,-1.0,8
2022-02-11,2022,Atlanta,vs,San Antonio,121,136,-380.0,320.0,233.0,-8.5,112.0,0,0.7916666666666666,0.238095238095238,34988,0.7628013722645784,test,0.7916666666666666,-0.03646142450790091,-0.028865294402088182,-1.0,5
2022-02-11,2022,Orlando,@,Utah,99,114,550.0,-800.0,223.0,11.5,114.0,0,0.1538461538461538,0.8888888888888888,34989,0.1525504665985664,test,0.15384615384615385,-0.008421967109318418,-0.0012956872475874681,-1.0,9
2022-02-12,2022,Miami,vs,Brooklyn,115,111,-700.0,500.0,223.0,-11.5,108.5,1,0.875,0.1666666666666666,34990,0.8455549035701095,test,0.875,-0.03365153877701768,-0.02944509642989046,0.14285714285714285,7
2022-02-12,2022,Memphis,@,Charlotte,125,118,-260.0,220.0,239.5,-6.5,122.0,1,0.7222222222222222,0.3125,34991,0.6947620689968989,test,0.7222222222222222,-0.038021750619678496,-0.027460153225323358,0.38461538461538464,3
2022-02-12,2022,Oklahoma City,@,Chicago,101,106,450.0,-600.0,216.5,10.0,106.0,0,0.1818181818181818,0.8571428571428571,34992,0.1813301451569258,test,0.18181818181818182,-0.002684201636908079,-0.0004880366612560194,-1.0,9
2022-02-12,2022,Philadelphia,vs,Cleveland,103,93,-145.0,125.0,209.5,-2.5,102.0,1,0.5918367346938775,0.4444444444444444,34993,0.5695204392901424,test,0.5918367346938775,-0.03770684395803525,-0.022316295403735142,0.6896551724137931,4
2022-02-12,2022,LA Clippers,@,Dallas,99,97,250.0,-300.0,213.0,7.0,109.0,1,0.2857142857142857,0.75,34994,0.2784613655509134,test,0.2857142857142857,-0.025385220571803147,-0.007252920163372312,2.5,8
2022-02-12,2022,Toronto,vs,Denver,109,110,-210.0,180.0,221.5,-5.5,107.0,0,0.6774193548387096,0.3571428571428571,34995,0.6520939932555003,test,0.6774193548387096,-0.03738505757521382,-0.025325361583209305,-1.0,4
2022-02-12,2022,LA Lakers,@,Golden State,115,117,240.0,-280.0,227.0,6.0,111.0,0,0.2941176470588235,0.7368421052631579,34996,0.2874217349458582,test,0.29411764705882354,-0.022766101184082066,-0.00669591211296533,-1.0,8
2022-02-12,2022,Dallas,vs,LA Clippers,97,99,-300.0,250.0,213.0,-7.0,109.0,0,0.75,0.2857142857142857,34997,0.7216143747578093,test,0.75,-0.03784750032292092,-0.028385625242190682,-1.0,3
2022-02-12,2022,Golden State,vs,LA Lakers,117,115,-280.0,240.0,227.0,-6.0,111.0,1,0.7368421052631579,0.2941176470588235,34998,0.7076724686640147,test,0.7368421052631579,-0.03958736395598006,-0.02916963659914318,0.35714285714285715,2
2022-02-12,2022,Charlotte,vs,Memphis,118,125,220.0,-260.0,239.5,6.5,122.0,0,0.3125,0.7222222222222222,34999,0.3021106758663875,test,0.3125,-0.033245837227559916,-0.010389324133612488,-1.0,7
2022-02-12,2022,Brooklyn,@,Miami,111,115,500.0,-700.0,223.0,11.5,108.5,0,0.1666666666666666,0.875,35000,0.1648314559208013,test,0.16666666666666666,-0.011011264475192184,-0.0018352107458653455,-1.0,9
2022-02-12,2022,San Antonio,@,New Orleans,124,114,210.0,-250.0,229.5,6.5,111.5,1,0.3225806451612903,0.7142857142857143,35001,0.3104875104691917,test,0.3225806451612903,-0.037488717545505645,-0.012093134692098606,2.1,4
2022-02-12,2022,Portland,vs,New York,112,103,165.0,-185.0,216.5,4.5,105.5,1,0.3773584905660377,0.6491228070175439,35002,0.3625853832619801,test,0.37735849056603776,-0.039148734355752834,-0.014773107304057675,1.65,2
2022-02-12,2022,Chicago,vs,Oklahoma City,106,101,-600.0,450.0,216.5,-10.0,106.0,1,0.8571428571428571,0.1818181818181818,35003,0.8268215714021377,test,0.8571428571428571,-0.03537483336417263,-0.03032128574071935,0.16666666666666666,6
2022-02-12,2022,Phoenix,vs,Orlando,132,105,-2500.0,1100.0,222.5,-16.5,114.5,1,0.9615384615384616,0.0833333333333333,35004,0.9363739175764018,test,0.9615384615384616,-0.02617112572054217,-0.025164543962059804,0.04,8
2022-02-12,2022,Cleveland,@,Philadelphia,93,103,125.0,-145.0,209.5,2.5,102.0,0,0.4444444444444444,0.5918367346938775,35005,0.4240327342313473,test,0.4444444444444444,-0.045926347979468596,-0.020411710213097123,-1.0,1
2022-02-12,2022,Orlando,@,Phoenix,105,132,1100.0,-2500.0,222.5,16.5,114.5,0,0.0833333333333333,0.9615384615384616,35006,0.0680828223529597,test,0.08333333333333333,-0.18300613176448355,-0.015250510980373624,-1.0,0
2022-02-12,2022,New York,@,Portland,103,112,-185.0,165.0,216.5,-4.5,105.5,0,0.6491228070175439,0.3773584905660377,35007,0.625388834063757,test,0.6491228070175439,-0.03656314752340134,-0.023733972953786875,-1.0,5
2022-02-12,2022,Washington,vs,Sacramento,110,123,130.0,-150.0,226.0,3.0,109.0,0,0.4347826086956521,0.6,35008,0.4143193325360753,test,0.43478260869565216,-0.04706553516702694,-0.020463276159576882,-1.0,1
2022-02-12,2022,New Orleans,vs,San Antonio,114,124,-250.0,210.0,229.5,-6.5,111.5,0,0.7142857142857143,0.3225806451612903,35009,0.687193599984853,test,0.7142857142857143,-0.037928960021205826,-0.027092114300861336,-1.0,3
2022-02-12,2022,Denver,@,Toronto,110,109,180.0,-210.0,221.5,5.5,107.0,1,0.3571428571428571,0.6774193548387096,35010,0.3424263402207755,test,0.35714285714285715,-0.04120624738182865,-0.014716516922081646,1.8,2
2022-02-12,2022,Sacramento,@,Washington,123,110,-150.0,130.0,226.0,-3.0,109.0,1,0.6,0.4347826086956521,35011,0.5774908559879094,test,0.6,-0.03751524002015105,-0.022509144012090587,0.6666666666666666,4
2022-02-13,2022,Boston,vs,Atlanta,105,95,-310.0,260.0,223.5,-7.5,108.0,1,0.7560975609756098,0.2777777777777778,35012,0.7277683183765878,test,0.7560975609756098,-0.03746770795354512,-0.02832924259902192,0.3225806451612903,4
2022-02-13,2022,Atlanta,@,Boston,95,105,260.0,-310.0,223.5,7.5,108.0,0,0.2777777777777778,0.7560975609756098,35013,0.2704643584569517,test,0.2777777777777778,-0.026328309554973783,-0.007313419320826076,-1.0,8
2022-02-13,2022,Minnesota,@,Indiana,129,120,-310.0,260.0,239.0,-7.5,116.5,1,0.7560975609756098,0.2777777777777778,35014,0.7275454569966485,test,0.7560975609756098,-0.03776246010120679,-0.02855210397896124,0.3225806451612903,3
2022-02-13,2022,Indiana,vs,Minnesota,120,129,260.0,-310.0,239.0,7.5,116.5,0,0.2777777777777778,0.7560975609756098,35015,0.2702425203180942,test,0.2777777777777778,-0.027126926854860733,-0.007535257459683586,-1.0,8
2022-02-14,2022,Sacramento,@,Brooklyn,85,109,-125.0,105.0,229.5,-1.5,111.0,0,0.5555555555555556,0.4878048780487805,35016,0.5343591719796477,test,0.5555555555555556,-0.038153490436634185,-0.021196383575907918,-1.0,3
2022-02-14,2022,San Antonio,@,Chicago,109,120,130.0,-150.0,234.5,3.0,114.0,0,0.4347826086956521,0.6,35017,0.4141901873762295,test,0.43478260869565216,-0.047362569034672175,-0.020592421319422682,-1.0,1
2022-02-14,2022,Orlando,@,Denver,111,121,475.0,-650.0,222.5,11.5,113.5,0,0.1739130434782608,0.8666666666666667,35018,0.1720054913850798,test,0.17391304347826086,-0.010968424535791055,-0.001907552093181053,-1.0,9
2022-02-14,2022,Washington,vs,Detroit,103,94,-165.0,145.0,217.0,-3.5,105.5,1,0.6226415094339622,0.4081632653061224,35019,0.5992654548101509,test,0.6226415094339622,-0.03754336045642426,-0.023376054623811315,0.6060606060606061,4
2022-02-14,2022,LA Clippers,vs,Golden State,119,104,200.0,-240.0,218.5,6.0,107.5,1,0.3333333333333333,0.7058823529411765,35020,0.3207184847787631,test,0.3333333333333333,-0.03784454566371076,-0.012614848554570235,2.0,3
2022-02-14,2022,Utah,vs,Houston,135,101,-1600.0,900.0,233.0,-16.0,113.0,1,0.9411764705882352,0.1,35021,0.9157956654167364,test,0.9411764705882353,-0.02696710549471757,-0.025380805171498877,0.0625,8
2022-02-14,2022,Golden State,@,LA Clippers,104,119,-240.0,200.0,218.5,-6.0,107.5,0,0.7058823529411765,0.3333333333333333,35022,0.678704911407882,test,0.7058823529411765,-0.038501375505500424,-0.02717744153329449,-1.0,3
2022-02-14,2022,Portland,@,Milwaukee,122,107,475.0,-650.0,225.5,11.0,108.5,1,0.1739130434782608,0.8666666666666667,35023,0.1723271632934565,test,0.17391304347826086,-0.009118811062625243,-0.001585880184804378,4.75,9
2022-02-14,2022,Toronto,@,New Orleans,90,120,-165.0,145.0,219.5,-3.5,106.0,0,0.6226415094339622,0.4081632653061224,35024,0.5991695505521629,test,0.6226415094339622,-0.03769738850713228,-0.023471958881799315,-1.0,4
2022-02-14,2022,Oklahoma City,@,New York,127,123,375.0,-450.0,206.5,10.0,102.0,1,0.2105263157894736,0.8181818181818182,35025,0.2089715987970627,test,0.21052631578947367,-0.007384905713952117,-0.0015547169924109705,3.75,9
2022-02-14,2022,New York,vs,Oklahoma City,123,127,-450.0,375.0,206.5,-10.0,102.0,0,0.8181818181818182,0.2105263157894736,35026,0.7906861417606863,test,0.8181818181818182,-0.03360582673693899,-0.02749567642113193,-1.0,7
2022-02-14,2022,Denver,vs,Orlando,121,111,-650.0,475.0,222.5,-11.5,113.5,1,0.8666666666666667,0.1739130434782608,35027,0.8377235990548633,test,0.8666666666666667,-0.03339584724438854,-0.02894306761180343,0.15384615384615385,7
2022-02-14,2022,Milwaukee,vs,Portland,107,122,-650.0,475.0,225.5,-11.0,108.5,0,0.8666666666666667,0.1739130434782608,35028,0.8369040794716699,test,0.8666666666666667,-0.03434144676345782,-0.029762587194996803,-1.0,7
2022-02-14,2022,Brooklyn,vs,Sacramento,109,85,105.0,-125.0,229.5,1.5,111.0,1,0.4878048780487805,0.5555555555555556,35029,0.4629495464160136,test,0.4878048780487805,-0.050953429847172105,-0.024855331632766875,1.05,0
2022-02-14,2022,Chicago,vs,San Antonio,120,109,-150.0,130.0,234.5,-3.0,114.0,1,0.6,0.4347826086956521,35030,0.5773609162988298,test,0.6,-0.037731806168617044,-0.022639083701170182,0.6666666666666666,3
2022-02-14,2022,New Orleans,vs,Toronto,120,90,145.0,-165.0,219.5,3.5,106.0,1,0.4081632653061224,0.6226415094339622,35031,0.3906895906878448,test,0.40816326530612246,-0.04281050281478027,-0.017473674618277646,1.45,1
2022-02-14,2022,Houston,@,Utah,101,135,900.0,-1600.0,233.0,16.0,113.0,0,0.1,0.9411764705882352,35032,0.0925844094873876,test,0.1,-0.07415590512612413,-0.0074155905126124105,-1.0,0
2022-02-14,2022,Detroit,@,Washington,94,103,145.0,-165.0,217.0,3.5,105.5,0,0.4081632653061224,0.6226415094339622,35033,0.3907846094213267,test,0.40816326530612246,-0.042577706917749536,-0.017378655884795757,-1.0,1
2022-02-15,2022,Cleveland,@,Atlanta,116,124,120.0,-140.0,221.5,2.5,108.0,0,0.4545454545454545,0.5833333333333334,35034,0.4324634884589152,test,0.45454545454545453,-0.0485803253903867,-0.02208196608653934,-1.0,0
2022-02-15,2022,Philadelphia,vs,Boston,87,135,110.0,-130.0,209.0,2.5,108.0,0,0.4761904761904761,0.5652173913043478,35035,0.451748434144664,test,0.47619047619047616,-0.05132828829620556,-0.024442042045812185,-1.0,0
2022-02-15,2022,Minnesota,vs,Charlotte,126,120,-240.0,200.0,244.0,-6.0,118.0,1,0.7058823529411765,0.3333333333333333,35036,0.6781111135403062,test,0.7058823529411765,-0.0393425891512329,-0.02777123940087034,0.4166666666666667,2
2022-02-15,2022,Atlanta,vs,Cleveland,124,116,-140.0,120.0,221.5,-2.5,108.0,1,0.5833333333333334,0.4545454545454545,35037,0.561600163202484,test,0.5833333333333334,-0.03725686308145604,-0.02173317013084941,0.7142857142857143,4
2022-02-15,2022,Miami,vs,Dallas,99,107,-210.0,180.0,211.0,-5.5,103.5,0,0.6774193548387096,0.3571428571428571,35038,0.6523945822336656,test,0.6774193548387096,-0.03694133098839836,-0.025024772605043988,-1.0,4
2022-02-15,2022,Milwaukee,vs,Indiana,128,119,-1100.0,700.0,239.0,-14.5,115.5,1,0.9166666666666666,0.125,35039,0.8896431617202579,test,0.9166666666666666,-0.029480187214264084,-0.027023504946408705,0.09090909090909091,7
2022-02-15,2022,Phoenix,vs,LA Clippers,103,96,-1000.0,650.0,223.0,-12.5,114.5,1,0.9090909090909092,0.1333333333333333,35040,0.8805200920238703,test,0.9090909090909091,-0.03142789877374269,-0.02857081706703879,0.1,7
2022-02-15,2022,New Orleans,vs,Memphis,109,121,140.0,-160.0,225.0,3.5,115.5,0,0.4166666666666667,0.6153846153846154,35041,0.3982520344534445,test,0.4166666666666667,-0.04419511731173331,-0.018414632213222204,-1.0,1
2022-02-15,2022,Dallas,@,Miami,107,99,180.0,-210.0,211.0,5.5,103.5,1,0.3571428571428571,0.6774193548387096,35042,0.342724876526409,test,0.35714285714285715,-0.0403703457260548,-0.014417980616448167,1.8,2
2022-02-15,2022,Indiana,@,Milwaukee,119,128,700.0,-1100.0,239.0,14.5,115.5,0,0.125,0.9166666666666666,35043,0.1208457876921865,test,0.125,-0.03323369846250801,-0.004154212307813501,-1.0,7
2022-02-15,2022,Charlotte,@,Minnesota,120,126,200.0,-240.0,244.0,6.0,118.0,0,0.3333333333333333,0.7058823529411765,35044,0.320125762467262,test,0.3333333333333333,-0.03962271259821404,-0.013207570866071328,-1.0,2
2022-02-15,2022,Memphis,@,New Orleans,121,109,-160.0,140.0,225.0,-3.5,115.5,1,0.6153846153846154,0.4166666666666667,35045,0.5928744886165468,test,0.6153846153846154,-0.03657895599811145,-0.022510126768068628,0.625,5
2022-02-15,2022,Boston,@,Philadelphia,135,87,-130.0,110.0,209.0,-2.5,108.0,1,0.5652173913043478,0.4761904761904761,35046,0.5459588579318798,test,0.5652173913043478,-0.03407278981282802,-0.019258533372467967,0.7692307692307693,7
2022-02-15,2022,LA Clippers,@,Phoenix,96,103,650.0,-1000.0,223.0,12.5,114.5,0,0.1333333333333333,0.9090909090909092,35047,0.1313056427403357,test,0.13333333333333333,-0.015207679447482136,-0.002027690592997622,-1.0,8
2022-02-16,2022,Orlando,vs,Atlanta,109,130,185.0,-215.0,227.5,6.0,110.0,0,0.3508771929824561,0.6825396825396826,35048,0.3360879645253087,test,0.3508771929824561,-0.042149301102870074,-0.014789228457147419,-1.0,1
2022-02-16,2022,Detroit,@,Boston,112,111,600.0,-900.0,213.0,12.0,104.0,1,0.1428571428571428,0.9,35049,0.1411791642527292,test,0.14285714285714285,-0.011745850230895694,-0.0016779786044136547,6.0,9
2022-02-16,2022,New York,vs,Brooklyn,106,111,-190.0,170.0,215.0,-4.5,104.5,0,0.6551724137931034,0.3703703703703703,35050,0.6309372199135621,test,0.6551724137931034,-0.036990559079299934,-0.024235193879541317,-1.0,4
2022-02-16,2022,Sacramento,@,Chicago,118,125,200.0,-240.0,232.5,6.0,113.0,0,0.3333333333333333,0.7058823529411765,35051,0.3203784680105116,test,0.3333333333333333,-0.03886459596846514,-0.012954865322821696,-1.0,2
2022-02-16,2022,Golden State,vs,Denver,116,117,-200.0,175.0,227.5,-5.0,111.5,0,0.6666666666666666,0.3636363636363636,35052,0.6417135399080919,test,0.6666666666666666,-0.03742969013786218,-0.02495312675857475,-1.0,4
2022-02-16,2022,Boston,vs,Detroit,111,112,-900.0,600.0,213.0,-12.0,104.0,0,0.9,0.1428571428571428,35053,0.8708070503257905,test,0.9,-0.03243661074912163,-0.02919294967420949,-1.0,7
2022-02-16,2022,Denver,@,Golden State,117,116,175.0,-200.0,227.5,5.0,111.5,1,0.3636363636363636,0.6666666666666666,35054,0.3492969540222172,test,0.36363636363636365,-0.039433376438902545,-0.014339409614146426,1.75,2
2022-02-16,2022,Phoenix,vs,Houston,124,121,-2000.0,1000.0,234.5,-17.0,113.5,1,0.9523809523809524,0.0909090909090909,35055,0.9274524100600572,test,0.9523809523809523,-0.02617496943693995,-0.024928542320895142,0.05,8
2022-02-16,2022,Washington,@,Indiana,108,113,-110.0,-110.0,226.0,0.0,109.5,0,0.5238095238095238,0.5238095238095238,35056,0.4922575037887421,test,0.5238095238095238,-0.060235674585128685,-0.031552020020781724,-1.0,0
2022-02-16,2022,Utah,@,LA Lakers,101,106,-175.0,155.0,226.0,-4.0,113.0,0,0.6363636363636364,0.392156862745098,35057,0.6127401055092963,test,0.6363636363636364,-0.037122691342534486,-0.023623530854340102,-1.0,4
2022-02-16,2022,Portland,@,Memphis,123,119,550.0,-800.0,230.5,12.5,111.5,1,0.1538461538461538,0.8888888888888888,35058,0.1512014214765786,test,0.15384615384615385,-0.01719076040223899,-0.0026447323695752423,5.5,8
2022-02-16,2022,Toronto,@,Minnesota,103,91,100.0,-120.0,228.0,1.0,110.0,1,0.5,0.5454545454545454,35059,0.4745482739167891,test,0.5,-0.05090345216642178,-0.02545172608321089,1.0,0
2022-02-16,2022,Brooklyn,@,New York,111,106,170.0,-190.0,215.0,4.5,104.5,1,0.3703703703703703,0.6551724137931034,35060,0.3566479325526866,test,0.37037037037037035,-0.037050582107746144,-0.01372243781768373,1.7,4
2022-02-16,2022,San Antonio,@,Oklahoma City,114,106,-340.0,280.0,218.5,-8.0,107.0,1,0.7727272727272727,0.2631578947368421,35061,0.7440124652620655,test,0.7727272727272727,-0.03716033907262106,-0.02871480746520716,0.29411764705882354,4
2022-02-16,2022,Atlanta,@,Orlando,130,109,-215.0,185.0,227.5,-6.0,110.0,1,0.6825396825396826,0.3508771929824561,35062,0.6576485164263958,test,0.6825396825396826,-0.03646845267760618,-0.02489116611328679,0.46511627906976744,5
2022-02-16,2022,Houston,@,Phoenix,121,124,1000.0,-2000.0,234.5,17.0,113.5,0,0.0909090909090909,0.9523809523809524,35063,0.0794054854681673,test,0.09090909090909091,-0.1265396598501598,-0.011503605440923617,-1.0,0
2022-02-16,2022,Memphis,vs,Portland,119,123,-800.0,550.0,230.5,-12.5,111.5,0,0.8888888888888888,0.1538461538461538,35064,0.8600350324049916,test,0.8888888888888888,-0.03246058854438448,-0.028853856483897267,-1.0,7
2022-02-16,2022,Chicago,vs,Sacramento,125,118,-240.0,200.0,232.5,-6.0,113.0,1,0.7058823529411765,0.3333333333333333,35065,0.6783643049258261,test,0.7058823529411765,-0.038983901355079675,-0.027518048015350405,0.4166666666666667,2
2022-02-16,2022,Oklahoma City,vs,San Antonio,106,114,280.0,-340.0,218.5,8.0,107.0,0,0.2631578947368421,0.7727272727272727,35066,0.256901779550917,test,0.2631578947368421,-0.023773237706515515,-0.006256115185925115,-1.0,8
2022-02-16,2022,Minnesota,vs,Toronto,91,103,-120.0,100.0,228.0,-1.0,110.0,0,0.5454545454545454,0.5,35067,0.5243018918865403,test,0.5454545454545454,-0.03877986487467611,-0.02115265356800511,-1.0,2
2022-02-16,2022,LA Lakers,vs,Utah,106,101,155.0,-175.0,226.0,4.0,113.0,1,0.392156862745098,0.6363636363636364,35068,0.3761358550490408,test,0.39215686274509803,-0.04085356962494602,-0.016021007696057243,1.55,2
2022-02-16,2022,Indiana,vs,Washington,113,108,-110.0,-110.0,226.0,0.0,109.5,1,0.5238095238095238,0.5238095238095238,35069,0.4922574078664128,test,0.5238095238095238,-0.06023585770957557,-0.031552115943111025,0.9090909090909091,0
2022-02-17,2022,Washington,@,Brooklyn,117,103,170.0,-190.0,214.0,4.5,104.0,1,0.3703703703703703,0.6551724137931034,35070,0.3566672882465896,test,0.37037037037037035,-0.03699832173420814,-0.013703082123780741,1.7,4
2022-02-17,2022,Miami,@,Charlotte,111,107,-170.0,150.0,227.0,-4.0,109.0,1,0.6296296296296297,0.4,35071,0.6063186843018759,test,0.6296296296296297,-0.03702326610878537,-0.023310945327753796,0.5882352941176471,4
